timestamp,GHI_pred
2020-01-06 10:30:00,633.8255
2020-01-06 10:40:00,660.7866
2020-01-06 10:50:00,678.1332
2020-01-06 11:00:00,710.6841
2020-01-06 11:10:00,726.5923
2020-01-06 11:20:00,746.4165
2020-01-06 11:30:00,756.3697
2020-01-06 11:40:00,770.0955
2020-01-06 11:50:00,782.7856
2020-01-06 12:00:00,788.13434
2020-01-06 12:10:00,799.44116
2020-01-06 12:20:00,798.449
2020-01-06 12:30:00,812.2007
2020-01-06 12:40:00,810.51996
2020-01-06 12:50:00,820.02734
2020-01-06 13:00:00,816.40594
2020-01-06 13:10:00,808.88257
2020-01-06 13:20:00,801.5199
2020-01-06 13:30:00,791.9485
2020-01-06 13:40:00,783.04974
2020-01-06 13:50:00,768.0455
2020-01-06 14:00:00,756.354
2020-01-06 14:10:00,737.9347
2020-01-06 14:20:00,718.92224
2020-01-06 14:30:00,695.5912
2020-01-06 14:40:00,671.27734
2020-01-06 14:50:00,652.5952
2020-01-06 15:00:00,627.1738
2020-01-06 15:10:00,601.8468
2020-01-06 15:20:00,567.88055
2020-01-06 15:30:00,544.6711
2020-01-06 15:40:00,499.44196
2020-01-06 15:50:00,485.14905
2020-01-06 16:00:00,432.4003
2020-01-06 16:10:00,410.91736
2020-01-06 16:20:00,361.39697
2020-01-06 16:30:00,340.98352
2020-01-06 16:40:00,313.76434
2020-01-06 16:50:00,261.24286
2020-01-06 17:00:00,222.29286
2020-01-06 17:10:00,192.16757
2020-01-06 17:20:00,152.1247
2020-01-06 17:30:00,122.242165
2020-01-06 17:40:00,83.407814
2020-01-06 17:50:00,47.79044
2020-01-06 18:00:00,22.49084
2020-01-06 18:10:00,8.413576
2020-01-07 07:20:00,9.4332695
2020-01-07 07:30:00,25.824917
2020-01-07 07:40:00,51.566166
2020-01-07 07:50:00,83.472664
2020-01-07 08:00:00,116.79508
2020-01-07 08:10:00,158.32602
2020-01-07 08:20:00,196.02222
2020-01-07 08:30:00,232.21063
2020-01-07 08:40:00,273.08475
2020-01-07 08:50:00,305.647
2020-01-07 09:00:00,341.67456
2020-01-07 09:10:00,380.10196
2020-01-07 09:20:00,416.61154
2020-01-07 09:30:00,449.69394
2020-01-07 09:40:00,484.32553
2020-01-07 09:50:00,515.14795
2020-01-07 10:00:00,546.7452
2020-01-07 10:10:00,581.33435
2020-01-07 10:20:00,604.0515
2020-01-07 10:30:00,633.89703
2020-01-07 10:40:00,657.0169
2020-01-07 10:50:00,672.1223
2020-01-07 11:00:00,689.54926
2020-01-07 11:10:00,719.0652
2020-01-07 11:20:00,727.2067
2020-01-07 11:30:00,749.3951
2020-01-07 11:40:00,761.09644
2020-01-07 11:50:00,765.1618
2020-01-07 12:00:00,782.1214
2020-01-07 12:10:00,790.13495
2020-01-07 12:20:00,798.6255
2020-01-07 12:30:00,809.59717
2020-01-07 12:40:00,821.5676
2020-01-07 12:50:00,816.618
2020-01-07 13:00:00,794.0969
2020-01-07 13:10:00,782.45197
2020-01-07 13:20:00,833.06116
2020-01-07 13:30:00,801.6886
2020-01-07 13:40:00,768.2995
2020-01-07 13:50:00,743.59045
2020-01-07 14:00:00,733.12366
2020-01-07 14:10:00,727.4003
2020-01-07 14:20:00,730.1327
2020-01-07 14:30:00,648.3956
2020-01-07 14:40:00,449.04553
2020-01-07 14:50:00,331.48334
2020-01-07 15:00:00,373.33252
2020-01-07 15:10:00,284.12326
2020-01-07 15:20:00,328.43634
2020-01-07 15:30:00,284.5813
2020-01-07 15:40:00,469.6262
2020-01-07 15:50:00,516.63
2020-01-07 16:00:00,366.53076
2020-01-07 16:10:00,321.05228
2020-01-07 16:20:00,335.6621
2020-01-07 16:30:00,276.97678
2020-01-07 16:40:00,203.91982
2020-01-07 16:50:00,202.31012
2020-01-07 17:00:00,173.00815
2020-01-07 17:10:00,185.77621
2020-01-07 17:20:00,151.1233
2020-01-07 17:30:00,91.83578
2020-01-07 17:40:00,71.84174
2020-01-07 17:50:00,38.553696
2020-01-07 18:00:00,19.269377
2020-01-08 07:30:00,21.384615
2020-01-08 07:40:00,34.899147
2020-01-08 07:50:00,51.665054
2020-01-08 08:00:00,69.28776
2020-01-08 08:10:00,104.50908
2020-01-08 08:20:00,136.69211
2020-01-08 08:30:00,192.22758
2020-01-08 08:40:00,296.47012
2020-01-08 08:50:00,346.5691
2020-01-08 09:00:00,369.87622
2020-01-08 09:10:00,386.87866
2020-01-08 09:20:00,435.63098
2020-01-08 09:30:00,458.14758
2020-01-08 11:20:00,741.03357
2020-01-08 11:30:00,753.3845
2020-01-08 11:40:00,763.8982
2020-01-08 11:50:00,777.12396
2020-01-08 12:00:00,785.3905
2020-01-08 12:10:00,797.0043
2020-01-08 12:20:00,803.85657
2020-01-08 12:30:00,807.544
2020-01-08 12:40:00,817.29297
2020-01-08 12:50:00,812.7047
2020-01-08 13:00:00,818.0185
2020-01-08 13:10:00,809.0833
2020-01-08 13:20:00,805.39813
2020-01-08 13:30:00,801.1984
2020-01-08 13:40:00,787.2524
2020-01-08 13:50:00,771.6829
2020-01-08 14:00:00,759.19434
2020-01-08 14:10:00,737.9347
2020-01-08 14:20:00,724.3623
2020-01-08 14:30:00,701.3657
2020-01-08 14:40:00,674.8851
2020-01-08 14:50:00,650.9525
2020-01-08 15:00:00,622.1021
2020-01-08 15:10:00,601.8468
2020-01-08 15:20:00,567.88055
2020-01-08 15:30:00,533.1706
2020-01-08 15:40:00,501.53137
2020-01-08 15:50:00,477.54193
2020-01-08 16:00:00,427.4048
2020-01-08 16:10:00,418.76337
2020-01-08 16:20:00,361.39697
2020-01-08 16:30:00,340.97964
2020-01-08 16:40:00,313.76047
2020-01-08 16:50:00,277.28882
2020-01-08 17:00:00,232.351
2020-01-08 17:10:00,229.56746
2020-01-08 17:20:00,200.5687
2020-01-08 17:30:00,135.29552
2020-01-08 17:40:00,96.03776
2020-01-08 17:50:00,77.25997
2020-01-08 18:00:00,55.667126
2020-01-08 18:10:00,22.237347
2020-01-09 07:20:00,16.088818
2020-01-09 07:30:00,25.902803
2020-01-09 07:40:00,51.417755
2020-01-09 07:50:00,74.20989
2020-01-09 13:30:00,674.94446
2020-01-09 13:40:00,768.9086
2020-01-09 13:50:00,782.24194
2020-01-09 14:00:00,763.9233
2020-01-09 14:10:00,753.4214
2020-01-09 14:20:00,758.01666
2020-01-09 14:30:00,748.8841
2020-01-09 14:40:00,714.91003
2020-01-09 14:50:00,378.78052
2020-01-09 15:00:00,110.199715
2020-01-09 15:10:00,273.60538
2020-01-09 15:20:00,515.09143
2020-01-09 15:30:00,559.8254
2020-01-09 15:40:00,453.67834
2020-01-09 15:50:00,469.65823
2020-01-09 16:00:00,463.64722
2020-01-09 16:10:00,417.3552
2020-01-09 16:20:00,386.8324
2020-01-09 16:30:00,345.5468
2020-01-09 16:40:00,303.70926
2020-01-09 16:50:00,261.24286
2020-01-09 17:00:00,195.06601
2020-01-09 17:10:00,178.62831
2020-01-09 17:20:00,135.81937
2020-01-09 17:30:00,112.600975
2020-01-09 17:40:00,85.67048
2020-01-09 17:50:00,47.79044
2020-01-09 18:00:00,22.878582
2020-01-09 18:10:00,8.564675
2020-01-10 07:30:00,16.271173
2020-01-10 07:40:00,41.012062
2020-01-10 07:50:00,59.333244
2020-01-10 08:00:00,79.50105
2020-01-10 08:10:00,65.137276
2020-01-10 08:20:00,103.33187
2020-01-10 08:30:00,81.34798
2020-01-10 08:40:00,86.10441
2020-01-10 08:50:00,63.08738
2020-01-10 09:00:00,155.11618
2020-01-10 11:50:00,301.2831
2020-01-10 12:00:00,378.412
2020-01-10 12:10:00,657.5103
2020-01-10 12:20:00,312.1606
2020-01-10 12:30:00,181.2264
2020-01-10 12:40:00,226.77187
2020-01-10 12:50:00,654.23267
2020-01-10 13:00:00,781.1716
2020-01-10 13:10:00,792.1728
2020-01-10 13:20:00,813.4885
2020-01-10 13:30:00,329.8698
2020-01-10 13:40:00,215.18542
2020-01-10 13:50:00,91.69903
2020-01-10 14:00:00,176.87045
2020-01-10 14:10:00,341.59088
2020-01-10 14:20:00,400.47467
2020-01-10 14:30:00,621.9644
2020-01-10 14:40:00,592.8415
2020-01-10 14:50:00,276.42505
2020-01-10 15:00:00,236.05688
2020-01-10 15:10:00,144.98438
2020-01-10 15:20:00,230.7191
2020-01-10 15:30:00,446.67972
2020-01-10 15:40:00,388.27313
2020-01-10 15:50:00,172.04974
2020-01-10 16:00:00,191.88461
2020-01-10 16:10:00,294.6887
2020-01-10 16:20:00,370.9866
2020-01-10 16:30:00,330.8729
2020-01-10 16:40:00,263.87454
2020-01-10 16:50:00,249.94774
2020-01-10 17:00:00,192.16037
2020-01-10 17:10:00,100.67563
2020-01-10 17:20:00,117.60702
2020-01-10 17:30:00,44.62583
2020-01-10 17:40:00,21.956526
